"","timestamp","id","group","action","duration","Experiment","date","DOW","Pageviews","Clicks"
"3029",2016-11-07 07:15:42,833484,"experiment","view",NA,1,2016-11-07,2,1,0
"3030",2016-11-07 07:15:52,242709,"control","view",1899-12-31 00:01:22,0,2016-11-07,2,1,0
"3031",2016-11-07 07:17:13,242709,"control","click",NA,0,2016-11-07,2,0,1
"3032",2016-11-07 07:23:56,908061,"control","view",1899-12-31 00:00:13,0,2016-11-07,2,1,0
"3033",2016-11-07 07:32:15,518627,"experiment","view",NA,1,2016-11-07,2,1,0
"3034",2016-11-07 07:40:14,557046,"experiment","view",1899-12-31 00:01:24,1,2016-11-07,2,1,0
"3035",2016-11-07 07:51:36,925750,"control","view",NA,0,2016-11-07,2,1,0
"3036",2016-11-07 08:06:01,891215,"control","view",1899-12-31 00:00:54,0,2016-11-07,2,1,0
"3037",2016-11-07 10:04:16,482289,"control","view",NA,0,2016-11-07,2,1,0
"3038",2016-11-07 10:08:34,567467,"experiment","view",1899-12-31 00:00:23,1,2016-11-07,2,1,0
"3039",2016-11-07 10:08:56,567467,"experiment","click",NA,1,2016-11-07,2,0,1
"3040",2016-11-07 10:34:16,619064,"control","view",1899-12-31 00:00:05,0,2016-11-07,2,1,0
"3041",2016-11-07 10:42:19,452224,"experiment","view",1899-12-31 00:00:23,1,2016-11-07,2,1,0
"3042",2016-11-07 10:47:50,211527,"experiment","view",1899-12-31 00:00:38,1,2016-11-07,2,1,0
"3043",2016-11-07 10:48:27,211527,"experiment","click",NA,1,2016-11-07,2,0,1
"3044",2016-11-07 11:37:51,591453,"control","view",1899-12-31 00:00:53,0,2016-11-07,2,1,0
"3045",2016-11-07 11:38:37,471550,"experiment","view",1899-12-31 00:01:23,1,2016-11-07,2,1,0
"3046",2016-11-07 11:40:00,471550,"experiment","click",NA,1,2016-11-07,2,0,1
"3047",2016-11-07 11:48:29,799987,"experiment","view",NA,1,2016-11-07,2,1,0
"3048",2016-11-07 12:03:54,369196,"experiment","view",1899-12-31 00:01:18,1,2016-11-07,2,1,0
"3049",2016-11-07 12:29:13,192999,"experiment","view",NA,1,2016-11-07,2,1,0
"3050",2016-11-07 13:53:31,713154,"control","view",1899-12-31 00:01:04,0,2016-11-07,2,1,0
"3051",2016-11-07 13:54:34,713154,"control","click",NA,0,2016-11-07,2,0,1
"3052",2016-11-07 14:03:16,554580,"experiment","view",1899-12-31 00:01:04,1,2016-11-07,2,1,0
"3053",2016-11-07 14:33:44,605785,"control","view",NA,0,2016-11-07,2,1,0
"3054",2016-11-07 14:51:13,536708,"experiment","view",1899-12-31 00:01:34,1,2016-11-07,2,1,0
"3055",2016-11-07 15:09:27,601373,"control","view",1899-12-31 00:00:26,0,2016-11-07,2,1,0
"3056",2016-11-07 15:09:52,601373,"control","click",NA,0,2016-11-07,2,0,1
"3057",2016-11-07 15:14:58,233764,"experiment","view",NA,1,2016-11-07,2,1,0
"3058",2016-11-07 15:35:38,779899,"control","view",1899-12-31 00:00:21,0,2016-11-07,2,1,0
"3059",2016-11-07 15:50:28,581419,"experiment","view",NA,1,2016-11-07,2,1,0
"3060",2016-11-07 16:38:38,393925,"control","view",1899-12-31 00:00:51,0,2016-11-07,2,1,0
"3061",2016-11-07 17:40:59,240621,"experiment","view",NA,1,2016-11-07,2,1,0
"3062",2016-11-07 18:50:23,523144,"experiment","view",1899-12-31 00:01:08,1,2016-11-07,2,1,0
"3063",2016-11-07 18:51:30,523144,"experiment","click",NA,1,2016-11-07,2,0,1
"3064",2016-11-07 19:31:55,885529,"control","view",1899-12-31 00:01:20,0,2016-11-07,2,1,0
"3065",2016-11-07 20:45:48,806439,"control","view",NA,0,2016-11-07,2,1,0
"3066",2016-11-07 20:48:33,913919,"experiment","view",1899-12-31 00:01:26,1,2016-11-07,2,1,0
"3067",2016-11-07 20:49:59,913919,"experiment","click",NA,1,2016-11-07,2,0,1
"3068",2016-11-07 22:10:23,487686,"control","view",1899-12-31 00:01:05,0,2016-11-07,2,1,0
"3069",2016-11-07 22:11:45,248946,"control","view",NA,0,2016-11-07,2,1,0
"3070",2016-11-07 22:18:25,306029,"experiment","view",1899-12-31 00:00:20,1,2016-11-07,2,1,0
"3071",2016-11-07 22:22:49,504568,"experiment","view",1899-12-31 00:00:47,1,2016-11-07,2,1,0
"3072",2016-11-07 22:23:36,504568,"experiment","click",NA,1,2016-11-07,2,0,1
"3073",2016-11-07 22:41:21,210674,"experiment","view",NA,1,2016-11-07,2,1,0
"3074",2016-11-07 23:08:07,884657,"control","view",1899-12-31 00:01:18,0,2016-11-07,2,1,0
"3075",2016-11-07 23:54:54,657845,"control","view",NA,0,2016-11-07,2,1,0
"3076",2016-11-07 23:57:40,460822,"control","view",1899-12-31 00:01:28,0,2016-11-07,2,1,0
"3077",2016-11-07 23:59:07,460822,"control","click",NA,0,2016-11-07,2,0,1
"3078",2016-11-08 00:03:52,462022,"experiment","view",1899-12-31 00:00:47,1,2016-11-08,3,1,0
"3079",2016-11-08 00:08:16,795530,"control","view",NA,0,2016-11-08,3,1,0
"3080",2016-11-08 00:24:46,362681,"experiment","view",1899-12-31 00:00:10,1,2016-11-08,3,1,0
"3081",2016-11-08 00:55:59,562420,"control","view",NA,0,2016-11-08,3,1,0
"3082",2016-11-08 00:59:06,857273,"control","view",1899-12-31 00:00:25,0,2016-11-08,3,1,0
"3083",2016-11-08 02:07:08,922378,"control","view",1899-12-31 00:01:16,0,2016-11-08,3,1,0
"3084",2016-11-08 02:08:23,922378,"control","click",NA,0,2016-11-08,3,0,1
"3085",2016-11-08 02:19:36,289114,"control","view",NA,0,2016-11-08,3,1,0
"3086",2016-11-08 02:25:28,650705,"control","view",1899-12-31 00:00:12,0,2016-11-08,3,1,0
"3087",2016-11-08 02:29:14,583471,"control","view",NA,0,2016-11-08,3,1,0
"3088",2016-11-08 02:31:19,562099,"experiment","view",1899-12-31 00:00:38,1,2016-11-08,3,1,0
"3089",2016-11-08 02:31:57,562099,"experiment","click",NA,1,2016-11-08,3,0,1
"3090",2016-11-08 02:32:36,296775,"experiment","view",1899-12-31 00:01:02,1,2016-11-08,3,1,0
"3091",2016-11-08 02:33:38,296775,"experiment","click",NA,1,2016-11-08,3,0,1
"3092",2016-11-08 02:43:04,207167,"experiment","view",1899-12-31 00:00:50,1,2016-11-08,3,1,0
"3093",2016-11-08 03:11:56,868373,"experiment","view",NA,1,2016-11-08,3,1,0
"3094",2016-11-08 04:14:50,619349,"experiment","view",1899-12-31 00:01:29,1,2016-11-08,3,1,0
"3095",2016-11-08 04:16:19,619349,"experiment","click",NA,1,2016-11-08,3,0,1
"3096",2016-11-08 04:17:57,327871,"control","view",1899-12-31 00:00:51,0,2016-11-08,3,1,0
"3097",2016-11-08 04:31:29,836360,"control","view",NA,0,2016-11-08,3,1,0
"3098",2016-11-08 04:59:27,650677,"control","view",1899-12-31 00:01:02,0,2016-11-08,3,1,0
"3099",2016-11-08 05:42:53,712428,"experiment","view",1899-12-31 00:01:31,1,2016-11-08,3,1,0
"3100",2016-11-08 05:44:24,712428,"experiment","click",NA,1,2016-11-08,3,0,1
"3101",2016-11-08 06:29:50,519413,"control","view",NA,0,2016-11-08,3,1,0
"3102",2016-11-08 06:32:24,445637,"experiment","view",1899-12-31 00:01:36,1,2016-11-08,3,1,0
"3103",2016-11-08 06:34:00,445637,"experiment","click",NA,1,2016-11-08,3,0,1
"3104",2016-11-08 06:37:06,925482,"control","view",1899-12-31 00:01:00,0,2016-11-08,3,1,0
"3105",2016-11-08 09:04:38,486553,"experiment","view",1899-12-31 00:01:22,1,2016-11-08,3,1,0
"3106",2016-11-08 09:06:00,486553,"experiment","click",NA,1,2016-11-08,3,0,1
"3107",2016-11-08 11:39:46,697660,"experiment","view",NA,1,2016-11-08,3,1,0
"3108",2016-11-08 11:49:37,767363,"experiment","view",1899-12-31 00:00:50,1,2016-11-08,3,1,0
"3109",2016-11-08 11:50:26,767363,"experiment","click",NA,1,2016-11-08,3,0,1
"3110",2016-11-08 12:29:17,382823,"control","view",1899-12-31 00:01:13,0,2016-11-08,3,1,0
"3111",2016-11-08 12:30:30,382823,"control","click",NA,0,2016-11-08,3,0,1
"3112",2016-11-08 12:58:26,481005,"experiment","view",1899-12-31 00:00:36,1,2016-11-08,3,1,0
"3113",2016-11-08 12:58:30,557838,"control","view",1899-12-31 00:00:13,0,2016-11-08,3,1,0
"3114",2016-11-08 12:58:43,557838,"control","click",NA,0,2016-11-08,3,0,1
"3115",2016-11-08 13:17:38,467585,"experiment","view",NA,1,2016-11-08,3,1,0
"3116",2016-11-08 13:48:53,776605,"experiment","view",1899-12-31 00:01:14,1,2016-11-08,3,1,0
"3117",2016-11-08 14:14:07,548902,"experiment","view",1899-12-31 00:01:11,1,2016-11-08,3,1,0
"3118",2016-11-08 14:15:17,548902,"experiment","click",NA,1,2016-11-08,3,0,1
"3119",2016-11-08 14:50:03,435295,"control","view",NA,0,2016-11-08,3,1,0
"3120",2016-11-08 15:14:07,417598,"control","view",1899-12-31 00:01:03,0,2016-11-08,3,1,0
"3121",2016-11-08 15:15:10,417598,"control","click",NA,0,2016-11-08,3,0,1
"3122",2016-11-08 15:38:00,726644,"control","view",1899-12-31 00:00:07,0,2016-11-08,3,1,0
"3123",2016-11-08 16:11:44,932758,"control","view",1899-12-31 00:00:41,0,2016-11-08,3,1,0
"3124",2016-11-08 16:12:25,932758,"control","click",NA,0,2016-11-08,3,0,1
"3125",2016-11-08 16:33:21,422763,"experiment","view",NA,1,2016-11-08,3,1,0
"3126",2016-11-08 17:06:12,187196,"control","view",1899-12-31 00:01:37,0,2016-11-08,3,1,0
"3127",2016-11-08 17:16:22,751528,"control","view",NA,0,2016-11-08,3,1,0
"3128",2016-11-08 17:43:45,908198,"control","view",1899-12-31 00:00:28,0,2016-11-08,3,1,0
"3129",2016-11-08 17:44:13,908198,"control","click",NA,0,2016-11-08,3,0,1
"3130",2016-11-08 17:59:01,560729,"control","view",1899-12-31 00:00:40,0,2016-11-08,3,1,0
"3131",2016-11-08 17:59:40,560729,"control","click",NA,0,2016-11-08,3,0,1
"3132",2016-11-08 18:04:11,455354,"experiment","view",1899-12-31 00:00:08,1,2016-11-08,3,1,0
"3133",2016-11-08 18:05:21,640154,"experiment","view",NA,1,2016-11-08,3,1,0
"3134",2016-11-08 18:23:44,324611,"experiment","view",1899-12-31 00:00:08,1,2016-11-08,3,1,0
"3135",2016-11-08 19:28:21,729485,"control","view",NA,0,2016-11-08,3,1,0
"3136",2016-11-08 20:29:29,446791,"control","view",1899-12-31 00:00:32,0,2016-11-08,3,1,0
"3137",2016-11-08 20:42:07,192706,"experiment","view",1899-12-31 00:00:17,1,2016-11-08,3,1,0
"3138",2016-11-08 20:46:51,646413,"control","view",NA,0,2016-11-08,3,1,0
"3139",2016-11-08 21:16:03,746163,"control","view",1899-12-31 00:01:16,0,2016-11-08,3,1,0
"3140",2016-11-08 21:17:18,746163,"control","click",NA,0,2016-11-08,3,0,1
"3141",2016-11-08 21:19:22,285328,"control","view",NA,0,2016-11-08,3,1,0
"3142",2016-11-08 21:25:03,296091,"control","view",1899-12-31 00:00:55,0,2016-11-08,3,1,0
"3143",2016-11-08 21:51:07,196707,"experiment","view",NA,1,2016-11-08,3,1,0
"3144",2016-11-08 23:04:51,395365,"control","view",1899-12-31 00:00:42,0,2016-11-08,3,1,0
"3145",2016-11-08 23:22:07,358862,"experiment","view",1899-12-31 00:00:56,1,2016-11-08,3,1,0
"3146",2016-11-08 23:23:03,358862,"experiment","click",NA,1,2016-11-08,3,0,1
"3147",2016-11-09 01:07:45,374628,"experiment","view",1899-12-31 00:00:03,1,2016-11-09,4,1,0
"3148",2016-11-09 01:07:47,374628,"experiment","click",NA,1,2016-11-09,4,0,1
"3149",2016-11-09 02:14:55,893702,"experiment","view",NA,1,2016-11-09,4,1,0
"3150",2016-11-09 02:33:10,775824,"experiment","view",1899-12-31 00:01:12,1,2016-11-09,4,1,0
"3151",2016-11-09 02:48:12,905778,"control","view",NA,0,2016-11-09,4,1,0
"3152",2016-11-09 03:26:00,186063,"experiment","view",1899-12-31 00:00:08,1,2016-11-09,4,1,0
"3153",2016-11-09 03:36:58,837568,"experiment","view",NA,1,2016-11-09,4,1,0
"3154",2016-11-09 03:45:43,493707,"control","view",1899-12-31 00:00:04,0,2016-11-09,4,1,0
"3155",2016-11-09 05:01:47,517024,"control","view",1899-12-31 00:00:47,0,2016-11-09,4,1,0
"3156",2016-11-09 05:02:34,517024,"control","click",NA,0,2016-11-09,4,0,1
"3157",2016-11-09 05:19:11,821486,"control","view",NA,0,2016-11-09,4,1,0
"3158",2016-11-09 05:34:05,334785,"experiment","view",1899-12-31 00:00:18,1,2016-11-09,4,1,0
"3159",2016-11-09 05:34:22,334785,"experiment","click",NA,1,2016-11-09,4,0,1
"3160",2016-11-09 06:05:54,724338,"control","view",1899-12-31 00:00:39,0,2016-11-09,4,1,0
"3161",2016-11-09 06:06:33,724338,"control","click",NA,0,2016-11-09,4,0,1
"3162",2016-11-09 06:33:11,526656,"experiment","view",1899-12-31 00:00:57,1,2016-11-09,4,1,0
"3163",2016-11-09 06:38:21,803406,"control","view",NA,0,2016-11-09,4,1,0
"3164",2016-11-09 07:52:03,225761,"control","view",1899-12-31 00:01:05,0,2016-11-09,4,1,0
"3165",2016-11-09 08:11:17,425274,"control","view",NA,0,2016-11-09,4,1,0
"3166",2016-11-09 08:17:11,370384,"experiment","view",1899-12-31 00:01:07,1,2016-11-09,4,1,0
"3167",2016-11-09 09:43:36,460957,"control","view",NA,0,2016-11-09,4,1,0
"3168",2016-11-09 09:55:28,183283,"experiment","view",1900-02-28 23:01:29,1,2016-11-09,4,1,0
"3169",2016-11-09 09:56:50,405355,"control","view",NA,0,2016-11-09,4,1,0
"3170",2016-11-09 10:22:50,749711,"experiment","view",1899-12-31 00:01:21,1,2016-11-09,4,1,0
"3171",2016-11-09 11:10:55,803260,"control","view",NA,0,2016-11-09,4,1,0
"3172",2016-11-09 11:18:53,637635,"experiment","view",1899-12-31 00:01:09,1,2016-11-09,4,1,0
"3173",2016-11-09 11:39:48,843973,"experiment","view",NA,1,2016-11-09,4,1,0
"3174",2016-11-09 11:46:30,908243,"control","view",1899-12-31 00:00:38,0,2016-11-09,4,1,0
"3175",2016-11-09 11:47:08,908243,"control","click",NA,0,2016-11-09,4,0,1
"3176",2016-11-09 12:04:09,229405,"experiment","view",1899-12-31 00:00:14,1,2016-11-09,4,1,0
"3177",2016-11-09 12:19:10,463578,"experiment","view",1899-12-31 00:00:03,1,2016-11-09,4,1,0
"3178",2016-11-09 12:19:13,463578,"experiment","click",NA,1,2016-11-09,4,0,1
"3179",2016-11-09 13:05:36,356895,"control","view",NA,0,2016-11-09,4,1,0
"3180",2016-11-09 13:09:33,883596,"control","view",1899-12-31 00:01:38,0,2016-11-09,4,1,0
"3181",2016-11-09 13:13:55,345517,"experiment","view",NA,1,2016-11-09,4,1,0
"3182",2016-11-09 13:13:56,837428,"control","view",1899-12-31 00:01:28,0,2016-11-09,4,1,0
"3183",2016-11-09 13:18:03,745970,"experiment","view",1899-12-31 00:01:37,1,2016-11-09,4,1,0
"3184",2016-11-09 13:19:39,745970,"experiment","click",NA,1,2016-11-09,4,0,1
"3185",2016-11-09 13:28:33,208018,"experiment","view",NA,1,2016-11-09,4,1,0
"3186",2016-11-09 13:43:25,775358,"control","view",1899-12-31 00:00:29,0,2016-11-09,4,1,0
"3187",2016-11-09 13:43:54,775358,"control","click",NA,0,2016-11-09,4,0,1
"3188",2016-11-09 14:01:01,540210,"experiment","view",1899-12-31 00:00:24,1,2016-11-09,4,1,0
"3189",2016-11-09 14:01:25,540210,"experiment","click",NA,1,2016-11-09,4,0,1
"3190",2016-11-09 14:30:18,899412,"experiment","view",1899-12-31 00:01:30,1,2016-11-09,4,1,0
"3191",2016-11-09 14:49:13,904342,"control","view",NA,0,2016-11-09,4,1,0
"3192",2016-11-09 15:30:02,455762,"control","view",1899-12-31 00:00:07,0,2016-11-09,4,1,0
"3193",2016-11-09 16:44:30,350694,"control","view",NA,0,2016-11-09,4,1,0
"3194",2016-11-09 16:45:22,694369,"control","view",1899-12-31 00:00:34,0,2016-11-09,4,1,0
"3195",2016-11-09 17:36:14,433679,"control","view",NA,0,2016-11-09,4,1,0
"3196",2016-11-09 17:44:56,875989,"control","view",1899-12-31 00:00:05,0,2016-11-09,4,1,0
"3197",2016-11-09 17:45:00,875989,"control","click",NA,0,2016-11-09,4,0,1
"3198",2016-11-09 17:50:25,361791,"control","view",1899-12-31 00:01:14,0,2016-11-09,4,1,0
"3199",2016-11-09 17:55:05,561679,"experiment","view",NA,1,2016-11-09,4,1,0
"3200",2016-11-09 18:10:34,424916,"control","view",1899-12-31 00:01:24,0,2016-11-09,4,1,0
"3201",2016-11-09 18:42:24,381388,"experiment","view",1899-12-31 00:01:39,1,2016-11-09,4,1,0
"3202",2016-11-09 18:44:02,381388,"experiment","click",NA,1,2016-11-09,4,0,1
"3203",2016-11-09 19:04:12,820336,"control","view",NA,0,2016-11-09,4,1,0
"3204",2016-11-09 19:21:45,629924,"control","view",1899-12-31 00:01:09,0,2016-11-09,4,1,0
"3205",2016-11-09 20:00:23,654731,"control","view",1899-12-31 00:01:05,0,2016-11-09,4,1,0
"3206",2016-11-09 20:01:27,654731,"control","click",NA,0,2016-11-09,4,0,1
"3207",2016-11-09 20:06:10,467818,"experiment","view",NA,1,2016-11-09,4,1,0
"3208",2016-11-09 20:28:41,496278,"experiment","view",1899-12-31 00:00:46,1,2016-11-09,4,1,0
"3209",2016-11-09 21:03:33,201792,"control","view",NA,0,2016-11-09,4,1,0
"3210",2016-11-09 21:42:28,491695,"control","view",1899-12-31 00:00:44,0,2016-11-09,4,1,0
"3211",2016-11-09 21:43:11,491695,"control","click",NA,0,2016-11-09,4,0,1
"3212",2016-11-09 22:38:24,617512,"control","view",1899-12-31 00:00:44,0,2016-11-09,4,1,0
"3213",2016-11-09 22:39:23,727627,"experiment","view",NA,1,2016-11-09,4,1,0
"3214",2016-11-09 22:48:22,798082,"experiment","view",1899-12-31 00:01:30,1,2016-11-09,4,1,0
"3215",2016-11-09 22:49:51,798082,"experiment","click",NA,1,2016-11-09,4,0,1
"3216",2016-11-09 22:57:21,756107,"control","view",1899-12-31 00:00:41,0,2016-11-09,4,1,0
"3217",2016-11-09 22:58:01,756107,"control","click",NA,0,2016-11-09,4,0,1
"3218",2016-11-09 23:10:39,283150,"control","view",1899-12-31 00:01:17,0,2016-11-09,4,1,0
"3219",2016-11-09 23:59:46,651508,"control","view",NA,0,2016-11-09,4,1,0
"3220",2016-11-10 01:19:24,895549,"control","view",1899-12-31 00:00:14,0,2016-11-10,5,1,0
"3221",2016-11-10 01:19:37,895549,"control","click",NA,0,2016-11-10,5,0,1
"3222",2016-11-10 01:29:24,533974,"control","view",1899-12-31 00:00:25,0,2016-11-10,5,1,0
"3223",2016-11-10 01:38:42,524226,"control","view",NA,0,2016-11-10,5,1,0
"3224",2016-11-10 01:39:39,460553,"experiment","view",1899-12-31 00:01:02,1,2016-11-10,5,1,0
"3225",2016-11-10 01:42:47,527179,"experiment","view",NA,1,2016-11-10,5,1,0
"3226",2016-11-10 01:57:32,309855,"control","view",1899-12-31 00:01:10,0,2016-11-10,5,1,0
"3227",2016-11-10 01:58:42,309855,"control","click",NA,0,2016-11-10,5,0,1
"3228",2016-11-10 02:21:00,527764,"control","view",1899-12-31 00:00:28,0,2016-11-10,5,1,0
"3229",2016-11-10 02:38:50,727670,"experiment","view",NA,1,2016-11-10,5,1,0
"3230",2016-11-10 03:02:55,763358,"control","view",1899-12-31 00:00:27,0,2016-11-10,5,1,0
"3231",2016-11-10 03:03:21,763358,"control","click",NA,0,2016-11-10,5,0,1
"3232",2016-11-10 04:00:24,708882,"experiment","view",1899-12-31 00:00:56,1,2016-11-10,5,1,0
"3233",2016-11-10 04:56:20,841894,"control","view",NA,0,2016-11-10,5,1,0
"3234",2016-11-10 05:03:31,492979,"experiment","view",1899-12-31 00:00:56,1,2016-11-10,5,1,0
"3235",2016-11-10 05:04:26,492979,"experiment","click",NA,1,2016-11-10,5,0,1
"3236",2016-11-10 05:25:29,626054,"control","view",1899-12-31 00:00:48,0,2016-11-10,5,1,0
"3237",2016-11-10 05:26:17,626054,"control","click",NA,0,2016-11-10,5,0,1
"3238",2016-11-10 05:26:58,864486,"experiment","view",1899-12-31 00:00:11,1,2016-11-10,5,1,0
"3239",2016-11-10 05:27:09,864486,"experiment","click",NA,1,2016-11-10,5,0,1
"3240",2016-11-10 05:30:36,689564,"control","view",1899-12-31 00:00:32,0,2016-11-10,5,1,0
"3241",2016-11-10 05:40:43,658477,"experiment","view",NA,1,2016-11-10,5,1,0
"3242",2016-11-10 05:48:35,265193,"experiment","view",1899-12-31 00:01:36,1,2016-11-10,5,1,0
"3243",2016-11-10 05:48:50,568845,"experiment","view",NA,1,2016-11-10,5,1,0
"3244",2016-11-10 05:57:58,259622,"control","view",1899-12-31 00:01:28,0,2016-11-10,5,1,0
"3245",2016-11-10 06:31:12,828974,"control","view",NA,0,2016-11-10,5,1,0
"3246",2016-11-10 06:33:36,862691,"experiment","view",1899-12-31 00:00:54,1,2016-11-10,5,1,0
"3247",2016-11-10 06:33:42,793754,"experiment","view",NA,1,2016-11-10,5,1,0
"3248",2016-11-10 06:53:03,609002,"control","view",1899-12-31 00:01:25,0,2016-11-10,5,1,0
"3249",2016-11-10 06:55:51,672371,"control","view",NA,0,2016-11-10,5,1,0
"3250",2016-11-10 07:15:16,823675,"experiment","view",1899-12-31 00:01:16,1,2016-11-10,5,1,0
"3251",2016-11-10 07:16:32,823675,"experiment","click",NA,1,2016-11-10,5,0,1
"3252",2016-11-10 07:40:47,282168,"control","view",1899-12-31 00:01:22,0,2016-11-10,5,1,0
"3253",2016-11-10 08:02:44,585776,"experiment","view",NA,1,2016-11-10,5,1,0
"3254",2016-11-10 08:28:13,914965,"experiment","view",1899-12-31 00:00:50,1,2016-11-10,5,1,0
"3255",2016-11-10 08:46:23,817846,"experiment","view",NA,1,2016-11-10,5,1,0
"3256",2016-11-10 08:49:19,214527,"control","view",1899-12-31 00:01:03,0,2016-11-10,5,1,0
"3257",2016-11-10 09:02:17,920061,"control","view",1899-12-31 00:00:54,0,2016-11-10,5,1,0
"3258",2016-11-10 09:03:10,920061,"control","click",NA,0,2016-11-10,5,0,1
"3259",2016-11-10 09:03:36,240406,"control","view",1899-12-31 00:00:50,0,2016-11-10,5,1,0
"3260",2016-11-10 09:04:25,240406,"control","click",NA,0,2016-11-10,5,0,1
"3261",2016-11-10 09:17:36,874089,"experiment","view",1899-12-31 00:01:09,1,2016-11-10,5,1,0
"3262",2016-11-10 09:21:34,481547,"control","view",NA,0,2016-11-10,5,1,0
"3263",2016-11-10 09:22:02,839722,"control","view",NA,0,2016-11-10,5,1,0
"3264",2016-11-10 10:30:47,861050,"experiment","view",1899-12-31 00:00:16,1,2016-11-10,5,1,0
"3265",2016-11-10 10:31:26,484867,"experiment","view",NA,1,2016-11-10,5,1,0
"3266",2016-11-10 11:15:42,315526,"experiment","view",1899-12-31 00:00:19,1,2016-11-10,5,1,0
"3267",2016-11-10 11:16:01,315526,"experiment","click",NA,1,2016-11-10,5,0,1
"3268",2016-11-10 11:32:42,893539,"control","view",1899-12-31 00:01:22,0,2016-11-10,5,1,0
"3269",2016-11-10 11:49:11,694109,"experiment","view",NA,1,2016-11-10,5,1,0
"3270",2016-11-10 11:57:58,355301,"experiment","view",1899-12-31 00:01:07,1,2016-11-10,5,1,0
"3271",2016-11-10 12:03:31,474450,"control","view",NA,0,2016-11-10,5,1,0
"3272",2016-11-10 12:09:28,748418,"experiment","view",1899-12-31 00:00:42,1,2016-11-10,5,1,0
"3273",2016-11-10 12:18:04,881435,"control","view",NA,0,2016-11-10,5,1,0
"3274",2016-11-10 12:23:28,783178,"experiment","view",1900-02-28 23:01:36,1,2016-11-10,5,1,0
"3275",2016-11-10 12:40:01,699345,"experiment","view",1899-12-31 00:00:36,1,2016-11-10,5,1,0
"3276",2016-11-10 12:40:37,699345,"experiment","click",NA,1,2016-11-10,5,0,1
"3277",2016-11-10 13:10:31,818026,"experiment","view",1899-12-31 00:01:34,1,2016-11-10,5,1,0
"3278",2016-11-10 13:12:04,818026,"experiment","click",NA,1,2016-11-10,5,0,1
"3279",2016-11-10 14:58:09,324125,"control","view",NA,0,2016-11-10,5,1,0
"3280",2016-11-10 15:30:29,335363,"control","view",1899-12-31 00:00:26,0,2016-11-10,5,1,0
"3281",2016-11-10 15:34:54,263258,"experiment","view",1899-12-31 00:00:44,1,2016-11-10,5,1,0
"3282",2016-11-10 15:35:37,263258,"experiment","click",NA,1,2016-11-10,5,0,1
"3283",2016-11-10 16:18:16,261203,"control","view",NA,0,2016-11-10,5,1,0
"3284",2016-11-10 16:40:30,334402,"experiment","view",1899-12-31 00:00:16,1,2016-11-10,5,1,0
"3285",2016-11-10 16:40:46,257674,"experiment","view",NA,1,2016-11-10,5,1,0
"3286",2016-11-10 16:41:05,334402,"experiment","click",NA,1,2016-11-10,5,0,1
"3287",2016-11-10 17:30:13,446700,"control","view",NA,0,2016-11-10,5,1,0
"3288",2016-11-10 17:51:06,290229,"experiment","view",1899-12-31 00:00:47,1,2016-11-10,5,1,0
"3289",2016-11-10 20:07:46,346681,"experiment","view",1899-12-31 00:01:03,1,2016-11-10,5,1,0
"3290",2016-11-10 20:08:48,346681,"experiment","click",NA,1,2016-11-10,5,0,1
"3291",2016-11-10 20:37:18,194853,"control","view",NA,0,2016-11-10,5,1,0
"3292",2016-11-10 21:10:24,422224,"experiment","view",1899-12-31 00:01:01,1,2016-11-10,5,1,0
"3293",2016-11-10 21:32:21,745288,"experiment","view",1899-12-31 00:00:03,1,2016-11-10,5,1,0
"3294",2016-11-10 21:32:24,745288,"experiment","click",NA,1,2016-11-10,5,0,1
"3295",2016-11-10 22:09:56,866782,"experiment","view",NA,1,2016-11-10,5,1,0
"3296",2016-11-10 22:38:31,863941,"experiment","view",1900-02-28 23:01:05,1,2016-11-10,5,1,0
"3297",2016-11-10 23:06:42,921100,"experiment","view",NA,1,2016-11-10,5,1,0
"3298",2016-11-10 23:56:18,360411,"experiment","view",1899-12-31 00:00:21,1,2016-11-10,5,1,0
"3299",2016-11-11 00:06:00,799081,"experiment","view",NA,1,2016-11-11,6,1,0
"3300",2016-11-11 00:12:36,597870,"experiment","view",1899-12-31 00:00:30,1,2016-11-11,6,1,0
"3301",2016-11-11 00:13:05,597870,"experiment","click",NA,1,2016-11-11,6,0,1
"3302",2016-11-11 00:36:11,354250,"control","view",1899-12-31 00:01:24,0,2016-11-11,6,1,0
"3303",2016-11-11 01:51:09,583137,"control","view",NA,0,2016-11-11,6,1,0
"3304",2016-11-11 02:12:46,269300,"control","view",1899-12-31 00:00:57,0,2016-11-11,6,1,0
"3305",2016-11-11 03:01:09,185107,"control","view",NA,0,2016-11-11,6,1,0
"3306",2016-11-11 03:36:27,786001,"experiment","view",1899-12-31 00:00:58,1,2016-11-11,6,1,0
"3307",2016-11-11 03:44:40,684561,"experiment","view",1899-12-31 00:00:08,1,2016-11-11,6,1,0
"3308",2016-11-11 03:44:48,684561,"experiment","click",NA,1,2016-11-11,6,0,1
"3309",2016-11-11 03:57:58,327254,"experiment","view",NA,1,2016-11-11,6,1,0
"3310",2016-11-11 04:29:18,220997,"control","view",1899-12-31 00:01:19,0,2016-11-11,6,1,0
"3311",2016-11-11 05:21:38,283397,"experiment","view",1899-12-31 00:01:33,1,2016-11-11,6,1,0
"3312",2016-11-11 05:23:10,283397,"experiment","click",NA,1,2016-11-11,6,0,1
